Collocation	Score (raw_freq)
('aber', 'habe')	6.270644714492014e-05
('beseitigung', 'gewalt')	6.270644714492014e-05
('einstweilige', 'verfügung')	6.270644714492014e-05
('geschlechtsspezifische', 'gewalt')	6.270644714492014e-05
('haben', 'aber')	6.270644714492014e-05
('ihn', 'nicht')	6.270644714492014e-05
('kinder', 'frauen')	6.270644714492014e-05
('könne', 'nicht')	6.270644714492014e-05
('menschen', 'sind')	6.270644714492014e-05
('männliche', 'opfer')	6.270644714492014e-05
('opfer', 'ist')	6.270644714492014e-05
('opfer', 'werden')	6.270644714492014e-05
('ums', 'leben')	6.270644714492014e-05
('werden', 'gewalt')	6.270644714492014e-05
('zuvor', 'hatte')	6.270644714492014e-05
('deutlichen', 'anstieg')	6.0862139875951893e-05
('erfahren', 'haben')	6.0862139875951893e-05
('frau', 'ihren')	6.0862139875951893e-05
('gerufen', 'worden')	6.0862139875951893e-05
('gewalt', 'geht')	6.0862139875951893e-05
('gewalttätig', 'geworden')	6.0862139875951893e-05
('ist', 'klar')	6.0862139875951893e-05
('körperliche', 'sexuelle')	6.0862139875951893e-05
('nicht', 'wissen')	6.0862139875951893e-05
('seien', 'aber')	6.0862139875951893e-05
('sein', 'kann')	6.0862139875951893e-05
('wegen', 'mordes')	6.0862139875951893e-05
('bislang', 'nicht')	5.901783260698365e-05
('deutlich', 'höher')	5.901783260698365e-05
('doch', 'ist')	5.901783260698365e-05
('fall', 'ist')	5.901783260698365e-05
('frauen', 'aber')	5.901783260698365e-05
('geschaffen', 'werden')	5.901783260698365e-05
('gesicht', 'geschlagen')	5.901783260698365e-05
('gewalt', 'gegeben')	5.901783260698365e-05
('ist', 'jahre')	5.901783260698365e-05
('ist', 'sicher')	5.901783260698365e-05
('jungen', 'frau')	5.901783260698365e-05
('kinder', 'haben')	5.901783260698365e-05
('mindestens', 'ihrem')	5.901783260698365e-05
('nicht', 'fall')	5.901783260698365e-05
('polizei', 'wegen')	5.901783260698365e-05
('prozent', 'prozent')	5.901783260698365e-05
('registriert', 'worden')	5.901783260698365e-05
('umgesetzt', 'werden')	5.901783260698365e-05
('verfügung', 'stellen')	5.901783260698365e-05
('waren', 'opfer')	5.901783260698365e-05
('bedroht', 'haben')	5.7173525338015415e-05
('eigene', 'wohnung')	5.7173525338015415e-05
('frau', 'mindestens')	5.7173525338015415e-05
('frauen', 'schützen')	5.7173525338015415e-05
('frauen', 'seien')	5.7173525338015415e-05
('geholfen', 'werden')	5.7173525338015415e-05
('getötet', 'wurden')	5.7173525338015415e-05
('gewalt', 'führen')	5.7173525338015415e-05
('habe', 'ihm')	5.7173525338015415e-05
('haben', 'nicht')	5.7173525338015415e-05
('haus', 'verlassen')	5.7173525338015415e-05
('ihrer', 'familie')	5.7173525338015415e-05
('ist', 'schwer')	5.7173525338015415e-05
('kann', 'ist')	5.7173525338015415e-05
('laut', 'studie')	5.7173525338015415e-05
('nicht', 'nicht')	5.7173525338015415e-05
('sein', 'leben')	5.7173525338015415e-05
('seine', 'kinder')	5.7173525338015415e-05
('verfügung', 'stehen')	5.7173525338015415e-05
('besseren', 'schutz')	5.532921806904717e-05
('blaue', 'flecken')	5.532921806904717e-05
('einfach', 'nicht')	5.532921806904717e-05
('finanzielle', 'sorgen')	5.532921806904717e-05
('frau', 'hatte')	5.532921806904717e-05
('fälle', 'prozent')	5.532921806904717e-05
('gewalt', 'ihrer')	5.532921806904717e-05
('gibt', 'frauen')	5.532921806904717e-05
('haben', 'angst')	5.532921806904717e-05
('handgreiflich', 'geworden')	5.532921806904717e-05
('ihrem', 'buch')	5.532921806904717e-05
('ihren', 'eltern')	5.532921806904717e-05
('ihrer', 'mutter')	5.532921806904717e-05
('ihres', 'lebens')	5.532921806904717e-05
('ist', 'mann')	5.532921806904717e-05
('krankenhaus', 'gebracht')	5.532921806904717e-05
('nicht', 'sofort')	5.532921806904717e-05
('nicht', 'zuletzt')	5.532921806904717e-05
('pandemie', 'ist')	5.532921806904717e-05
('polizei', 'staatsanwaltschaft')	5.532921806904717e-05
('pro', 'woche')	5.532921806904717e-05
('verhindert', 'werden')	5.532921806904717e-05
('werden', 'damit')	5.532921806904717e-05
('werden', 'sollte')	5.532921806904717e-05
('wurden', 'laut')	5.532921806904717e-05
('zahl', 'straftaten')	5.532921806904717e-05
('anlässlich', 'internationalen')	5.348491080007894e-05
('betroffen', 'ist')	5.348491080007894e-05
('bin', 'nicht')	5.348491080007894e-05
('frauen', 'november')	5.348491080007894e-05
('gebracht', 'werden')	5.348491080007894e-05
('gefährlicher', 'körperverletzung')	5.348491080007894e-05
('gewalt', 'beziehung')	5.348491080007894e-05
('haben', 'keine')	5.348491080007894e-05
('hatte', 'polizei')	5.348491080007894e-05
('hilfe', 'bekommen')	5.348491080007894e-05
('ihrer', 'tochter')	5.348491080007894e-05
('insgesamt', 'frauen')	5.348491080007894e-05
('internationale', 'gewalt')	5.348491080007894e-05
('ist', 'deshalb')	5.348491080007894e-05
('ist', 'erreichbar')	5.348491080007894e-05
('jungen', 'frauen')	5.348491080007894e-05
('kann', 'sein')	5.348491080007894e-05
('keine', 'privatsache')	5.348491080007894e-05
('konnte', 'nicht')	5.348491080007894e-05
('körperliche', 'psychische')	5.348491080007894e-05
('nicht', 'polizei')	5.348491080007894e-05
('plätze', 'frauen')	5.348491080007894e-05
('polizei', 'nicht')	5.348491080007894e-05
('prozent', 'befragten')	5.348491080007894e-05
('sind', 'fälle')	5.348491080007894e-05
('sind', 'zahlen')	5.348491080007894e-05
('sogar', 'prozent')	5.348491080007894e-05
('soll', 'nicht')	5.348491080007894e-05
('tun', 'haben')	5.348491080007894e-05
('verfahren', 'wegen')	5.348491080007894e-05
('verschlossenen', 'türen')	5.348491080007894e-05
('werden', 'sind')	5.348491080007894e-05
('wohnung', 'verlassen')	5.348491080007894e-05
('wollen', 'nicht')	5.348491080007894e-05
('öffentlichen', 'raum')	5.348491080007894e-05
('anstieg', 'häuslichen')	5.1640603531110695e-05
('frau', 'kinder')	5.1640603531110695e-05
('frauen', 'getötet')	5.1640603531110695e-05
('frauen', 'kommen')	5.1640603531110695e-05
('frauenhaus', 'ist')	5.1640603531110695e-05
('gewalt', 'missbrauch')	5.1640603531110695e-05
('habe', 'mann')	5.1640603531110695e-05
('istanbuler', 'konvention')	5.1640603531110695e-05
('junge', 'frauen')	5.1640603531110695e-05
('kampf', 'gewalt')	5.1640603531110695e-05
('menschen', 'nicht')	5.1640603531110695e-05
('millionen', 'frauen')	5.1640603531110695e-05
('männer', 'ist')	5.1640603531110695e-05
('müssen', 'nicht')	5.1640603531110695e-05
('nicht', 'gibt')	5.1640603531110695e-05
('sind', 'sind')	5.1640603531110695e-05
('statistisch', 'gesehen')	5.1640603531110695e-05
('wohnung', 'verwiesen')	5.1640603531110695e-05
('aber', 'sind')	4.979629626214246e-05
('angaben', 'polizei')	4.979629626214246e-05
('anzeige', 'erstattet')	4.979629626214246e-05
('bekämpfung', 'häuslicher')	4.979629626214246e-05
('druck', 'gesetzt')	4.979629626214246e-05
('eigentlich', 'nicht')	4.979629626214246e-05
('frauen', 'wegen')	4.979629626214246e-05
('gesellschaftlichen', 'schichten')	4.979629626214246e-05
('gewalt', 'waren')	4.979629626214246e-05
('gibt', 'fälle')	4.979629626214246e-05
('hinzu', 'kommen')	4.979629626214246e-05
('ihrer', 'arbeit')	4.979629626214246e-05
('ihres', 'mannes')	4.979629626214246e-05
('ist', 'damit')	4.979629626214246e-05
('keine', 'gewalt')	4.979629626214246e-05
('laut', 'statistik')	4.979629626214246e-05
('leben', 'frauen')	4.979629626214246e-05
('mann', 'nicht')	4.979629626214246e-05
('mann', 'soll')	4.979629626214246e-05
('morde', 'frauen')	4.979629626214246e-05
('prozent', 'männer')	4.979629626214246e-05
('sein', 'frauen')	4.979629626214246e-05
('sein', 'opfer')	4.979629626214246e-05
('umso', 'wichtiger')	4.979629626214246e-05
('verletzt', 'haben')	4.979629626214246e-05
('waren', 'männer')	4.979629626214246e-05
('weg', 'gehen')	4.979629626214246e-05
('wegen', 'verdachts')	4.979629626214246e-05
('worden', 'seien')	4.979629626214246e-05
('aktion', 'gewalt')	4.7951988993174216e-05
('anzeige', 'wegen')	4.7951988993174216e-05
('betroffene', 'männer')	4.7951988993174216e-05
('eltern', 'kinder')	4.7951988993174216e-05
('fälle', 'waren')	4.7951988993174216e-05
('geschlagen', 'worden')	4.7951988993174216e-05
('gewalt', 'aufmerksam')	4.7951988993174216e-05
('gewalt', 'opfer')	4.7951988993174216e-05
('habe', 'angst')	4.7951988993174216e-05
('haben', 'gewalt')	4.7951988993174216e-05
('häusliche', 'sexualisierte')	4.7951988993174216e-05
('ihrer', 'kinder')	4.7951988993174216e-05
('innerhalb', 'familie')	4.7951988993174216e-05
('insgesamt', 'wurden')	4.7951988993174216e-05
('jahre', 'alter')	4.7951988993174216e-05
('jedem', 'fall')	4.7951988993174216e-05
('kinder', 'werden')	4.7951988993174216e-05
('montag', 'freitag')	4.7951988993174216e-05
('nicht', 'angezeigt')	4.7951988993174216e-05
('per', 'telefon')	4.7951988993174216e-05
('platz', 'frauenhaus')	4.7951988993174216e-05
('prozent', 'kinder')	4.7951988993174216e-05
('seine', 'mutter')	4.7951988993174216e-05
('sind', 'haben')	4.7951988993174216e-05
('sind', 'menschen')	4.7951988993174216e-05
('soll', 'mann')	4.7951988993174216e-05
('sozialdienst', 'katholischer')	4.7951988993174216e-05
('teilte', 'polizei')	4.7951988993174216e-05
('täter', 'nicht')	4.7951988993174216e-05
('untergebracht', 'werden')	4.7951988993174216e-05
('wegen', 'gewalt')	4.7951988993174216e-05
('werden', 'täter')	4.7951988993174216e-05
('wies', 'darauf')	4.7951988993174216e-05
('worden', 'teilte')	4.7951988993174216e-05
('aber', 'haben')	4.610768172420598e-05
('anstieg', 'fälle')	4.610768172420598e-05
('bereich', 'häuslichen')	4.610768172420598e-05
('denn', 'ist')	4.610768172420598e-05
('deshalb', 'nicht')	4.610768172420598e-05
('deutlich', 'gestiegen')	4.610768172420598e-05
('ernst', 'nehmen')	4.610768172420598e-05
('europäischen', 'union')	4.610768172420598e-05
('frau', 'ihn')	4.610768172420598e-05
('frauen', 'waren')	4.610768172420598e-05
('fälle', 'wurden')	4.610768172420598e-05
('gebe', 'keine')	4.610768172420598e-05
('gestiegen', 'ist')	4.610768172420598e-05
('gewahrsam', 'genommen')	4.610768172420598e-05
('gewalt', 'kann')	4.610768172420598e-05
('gewalt', 'nimmt')	4.610768172420598e-05
('gewaltbetroffene', 'frauen')	4.610768172420598e-05
('gewalttätigen', 'mann')	4.610768172420598e-05
('hilfe', 'opfer')	4.610768172420598e-05
('junge', 'menschen')	4.610768172420598e-05
('nicht', 'frau')	4.610768172420598e-05
('nicht', 'sehen')	4.610768172420598e-05
('opfer', 'sexualisierter')	4.610768172420598e-05
('prozent', 'vorjahr')	4.610768172420598e-05
('sehen', 'ist')	4.610768172420598e-05
('seiner', 'familie')	4.610768172420598e-05
('seiner', 'wohnung')	4.610768172420598e-05
('sexueller', 'missbrauch')	4.610768172420598e-05
('sollte', 'nicht')	4.610768172420598e-05
('thema', 'ist')	4.610768172420598e-05
('trennung', 'scheidung')	4.610768172420598e-05
('täter', 'sind')	4.610768172420598e-05
('vater', 'mutter')	4.610768172420598e-05
('vereins', 'frauen')	4.610768172420598e-05
('verfügung', 'gestellt')	4.610768172420598e-05
('wurden', 'insgesamt')	4.610768172420598e-05
('zahlen', 'häuslicher')	4.610768172420598e-05
('ausgebaut', 'werden')	4.426337445523774e-05
('bedroht', 'sind')	4.426337445523774e-05
('bereich', 'häusliche')	4.426337445523774e-05
('digitale', 'gewalt')	4.426337445523774e-05
('dürfen', 'nicht')	4.426337445523774e-05
('eigene', 'zuhause')	4.426337445523774e-05
('frau', 'gewalt')	4.426337445523774e-05
('frauenhäuser', 'beratungsstellen')	4.426337445523774e-05
('gekommen', 'sein')	4.426337445523774e-05
('gewalt', 'menschen')	4.426337445523774e-05
('gewalt', 'pandemie')	4.426337445523774e-05
('gewalt', 'seine')	4.426337445523774e-05
('gleichstellungsbeauftragte', 'stadt')	4.426337445523774e-05
('haben', 'kinder')	4.426337445523774e-05
